Name,size,SSSS,SSSC,SSSN,SSSO,SSSX,SSSM,SSCC,SSCN,SSCO,SSCX,SSCM,SSNN,SSNO,SSNX,SSNM,SSOO,SSOX,SSOM,SSXX,SSXM,SSMM,SCCC,SCCN,SCCO,SCCX,SCCM,SCNN,SCNO,SCNX,SCNM,SCOO,SCOX,SCOM,SCXX,SCXM,SCMM,SNNN,SNNO,SNNX,SNNM,SNOO,SNOX,SNOM,SNXX,SNXM,SNMM,SOOO,SOOX,SOOM,SOXX,SOXM,SOMM,SXXX,SXXM,SXMM,SMMM,CCCC,CCCN,CCCO,CCCX,CCCM,CCNN,CCNO,CCNX,CCNM,CCOO,CCOX,CCOM,CCXX,CCXM,CCMM,CNNN,CNNO,CNNX,CNNM,CNOO,CNOX,CNOM,CNXX,CNXM,CNMM,COOO,COOX,COOM,COXX,COXM,COMM,CXXX,CXXM,CXMM,CMMM,NNNN,NNNO,NNNX,NNNM,NNOO,NNOX,NNOM,NNXX,NNXM,NNMM,NOOO,NOOX,NOOM,NOXX,NOXM,NOMM,NXXX,NXXM,NXMM,NMMM,OOOO,OOOX,OOOM,OOXX,OOXM,OOMM,OXXX,OXXM,OXMM,OMMM,XXXX,XXXM,XXMM,XMMM,MMMM
GNP320,1.9,0,1.029,0,0,0,1.028,8.618,0,0,0,10.967,0,0,0,0,0,0,0,0,0,10.138,23.938,0,0,0,19.929,0,0,0,0,0,0,0,0,0,35.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.982,157.796,51.312,0,0,8.662,0,0,0,0,0,0,0,0,0,7.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.728
GNP321,2.2,0,8.026,0,0,0,4.42,37.039,0,0.558,0,26.035,0,0,0,0,0,0,0,0,0,23.45,68.745,0,6.227,0,36.69,0,0,0,0,0.36,0,0.222,0,0,44.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0,37.536,68.442,51.312,146.941,0,14.47,0,0,0,0,83.501,0,0.332,0,0,16.695,0,0,0,0,0,0,0,0,0,0,13.513,0,0,0,0,0.111,0,0,0,33.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.589
GNP322,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.789,0,0,0,0,0,0,22.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998,0,0,0,0,0,0,0,0,0,169.628,99.524,125.427,0,117.084,1.453,27.097,0,41.118,31.627,0,14.958,0,0,124.195,0,0,0,0.67,0,0,2.545,0,0,18.566,9.266,0,0,0,0,4.982,0,0,0,97.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0,0,0,4.264,3.99,0,0,0,0,0,0,0,0,0.664,0,0,0,0,77.115
GNP323,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.343,0,23.352,0,0,0,0,0,0,26.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.934,0,0,0,0,0,0,0,0,0,261.727,105.832,208.268,0,73.266,1.23,46.552,0,34.924,57.983,0,22.271,0,0,64.033,0,0,0,0.67,0.249,0,2.545,0,0,19.74,15.058,0,0,0,0,9.742,0,0,0,56.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578,0,0,0,6.822,2.064,0,0,0,0,0,0,0,0,1.991,0,0,0,0,137.568
GNP324,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0,14.901,0,0,0,0,0,0,21.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.385,0,0,0,0,0,0,0,0,0,343.422,126.357,198.398,0,89.162,0.447,26.634,0,39.836,30.908,0,19.39,0,0,74.823,0,0,0,0,0,0,0.926,0,0,22.407,7.465,0,0.239,0,0,6.753,0,0,0,61.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,0,0,0,7.036,3.578,0,0,0,0,0,0,0,0,1.217,0,0,0,0,128.525
GNP325,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,0.214,15.234,0,0,0,0.232,0,0,21.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74,0,0,0,0,0,0,0,0,0,389.931,128.281,240.872,0,87.532,0.335,24.897,0,40.37,34.143,0,21.052,0,0,73.398,0,0,0,0,0.249,0,1.388,0,0,22.194,10.039,0,0.239,0,0,7.417,0,0,0,63.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,0,0,0,7.249,3.44,0,0,0,0,0,0,0,0,1.217,0,0,0,0,128.627
GNP326,2,0,0.309,0,0,0,0.308,6.669,0,0,0,10.352,0,0,0,0,0,0,0,0,0,7.27,28.337,0,0,0,21.666,0,0,0,0,0,0,0,0,0,41.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.37,147.188,175.853,163.687,0,8.152,61.378,187.597,0,0,100.513,0,0,0,0,8.246,0.467,34.279,0,0,35.914,0,0,0,0,0,3.217,0,0,0,0,0,0,0,0,17.289,0,0.126,0,0,0.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.509
GNP327,2,0,1.029,0,0,0,1.028,8.413,0,0,0,11.172,0,0,0,0,0,0,0,0,0,8.909,25.268,0,0,0,19.929,0,0,0,0,0,0,0,0,0,35.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.472,121.687,29.397,33.714,0,8.254,0.224,35.898,0,0,9.584,0,0,0,0,9.467,0,0.604,0,0,6.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.321
GNP328,2,0,0.617,0,0,0,0.617,6.259,0,0,0,9.43,0,0,0,0,0,0,0,0,0,8.499,27.212,0,0,0,21.155,0,0,0,0,0,0,0,0,0,40.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.982,97.207,0,8.539,0,6.522,0,9.843,0,0,6.11,0,0,0,0,6.821,0,0,0,0,0,0,0,0,0,0,0.257,0,0,0,0,0,0,0,0,18.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.712
GNP329,2,0,0.926,0,0,0,0.925,7.285,0,0,0,9.943,0,0,0,0,0,0,0,0,0,8.499,28.951,0,0,0,21.258,0,0,0,0,0,0,0,0,0,37.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.002,108.631,4.811,0,0,7.337,1.006,0,0,0,0,0,0,0,0,6.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.509
GNP330,2,0,0.72,0,0,0,0.72,8.003,0,0,0,11.172,0,0,0,0,0,0,0,0,0,8.602,23.734,0,0,0,20.542,0,0,0,0,0,0,0,0,0,37.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.676,112.507,0,30.83,0,7.744,0,74.112,0,0,99.435,0,0,0,0,9.467,0,0,0,0,59.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.134
GNP331,2,0,0.206,0,0,0,0.206,6.977,0,0,0,9.84,0,0,0,0,0,0,0,0,0,6.451,28.542,0,0,0,20.747,0,0,0,0,0,0,0,0,0,41.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.616,118.321,0.748,58.333,0,9.171,0,110.937,0,0,155.024,0,0,0,0,8.857,0,0,0,0,72.95,0,0,0,0,0,21.236,0,0,0,0,0,0,0,0,18.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.541
GNP332,2,0,0.412,0,0,0,0.411,6.669,0,0,0,10.045,0,0,0,0,0,0,0,0,0,7.27,27.928,0,0,0,22.28,0,0,0,0,0,0,0,0,0,40.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.636,123.217,0.641,61.66,0,10.088,0,92.409,0,0,178.745,0,0,0,0,9.06,0,0,0,0,55.99,0,0,0,0,0,32.304,0,0,0,0,0,0,0,0,19.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.008,0,0,0,0,0,0,0,0,0,0,0,0,0,147.017
GNP333,2,0,0.617,0,0,0,0.617,7.182,0,0,0,9.738,0,0,0,0,0,0,0,0,0,7.066,28.644,0,0,0,20.849,0,0,0,0,0,0,0,0,0,40.738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.798,109.039,9.087,63.102,0,9.069,0,95.304,0,0,158.378,0,0,0,0,8.653,0,0,0,0,67.588,0,0,0,0,0,11.583,0,0,0,0,0,0,0,0,17.391,0,0,0,0,0,0,0,0,0,0,0.267,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,146.509
GNP334,2,0,0.309,0,0,0,0.308,7.592,0,0,0,11.07,0,0,0,0,0,0,0,0,0,6.349,32.02,0,0,0,21.155,0,0,0,0,0,0,0,0,0,39.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.982,122.095,0.748,72.861,0,8.05,0,74.228,0,0,210.494,0,0,0,0,9.569,0,0,0,0,55.367,0,0,0,0,0,52.124,0,0,0,0,0,0,0,0,17.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,147.525
GNP335,2,0,0.412,0,0,0,0.411,7.592,0,0,0,11.172,0,0,0,0,0,0,0,0,0,6.963,25.575,0,0,0,20.542,0,0,0,0,0,0,0,0,0,37.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.778,122.401,0.534,93.932,0,10.903,0,55.584,0,0,25.997,0,0,0,0,11.096,0,0,0,0,17.458,0,0,0,0,0,0.901,0,0,0,0,0,0,0,0,17.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.321
GNP336,2,0,0.206,0,0,0,0.411,5.951,0,0,0,9.635,0,0,0,0,0,0,0,0,0,7.168,28.439,0,0,0,23.608,0,0,0,0,0,0,0,0,0,41.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.044,133.52,0.641,94.153,0,10.19,0,93.335,0,0,148.554,0,0,0,0,8.958,0,0,0,0,57.487,0,0,0,0,0,0.386,0,0,0,0,0,0,0,0,18.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.423
GNP337,2,0,0.412,0,0,0,0.411,7.182,0,0,0,10.762,0,0,0,0,0,0,0,0,0,7.782,28.746,0,34.695,0,21.053,0,0,0,0,8.287,0,0,0,0,37.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.39,115.669,0.641,54.674,0,9.069,0,74.807,0,0,161.134,0,0,0,0,9.366,0,0,0,0,55.367,0,0,0,0,0,1.416,0,0,0,0,0,0,0,0,16.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,147.728
GNP338,2,0,0.823,0,0,0,1.028,8.105,0,0,0,11.275,0,0,0,0,0,0,0,0,0,9.318,23.017,0,0,0,20.338,0,0,0,0,0,0,0,0,0,35.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.574,170.24,8.552,109.014,0,9.375,0,60.679,0,0,85.537,0,0,0,0,7.839,0,0,0,0,59.856,0,0,0,0,0,39.64,0,0,0,0,0,0,0,0,15.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.439
GNP339,2,0,1.029,0,0,0,1.028,8.311,0,0,0,10.66,0,0,0,0,0,0,0,0,0,9.216,23.836,0,0,0,20.031,0,0,0,0,0,0,0,0,0,35.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.104,141.986,25.656,68.98,0,8.662,0,64.153,0,0,99.914,0,0,0,0,7.228,0,0,0,0,59.856,0,0,0,0,0,18.919,0,0,0,0,0,0,0,0,16.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.915
GNP340,2,0,0.617,0,0,0,0.617,7.079,0,0,0,9.123,0,0,0,0,0,0,0,0,0,7.782,24.552,0,0,0,21.871,0,0,0,0,0,0,0,0,0,39.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.206,102.001,0,10.646,0,7.541,0,0,0,0,8.027,0,0,0,0,8.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.797
GNP341,2,0,1.029,0,0,0,1.028,8.105,0,0,0,10.25,0,0,0,0,0,0,0,0,0,8.294,25.37,0,0,0,19.725,0,0,0,0,0,0,0,0,0,37.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.492,119.749,51.312,50.238,0,8.865,0,0,0,0,0.24,0,0,0,0,8.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.915
GNP342,2,0,1.029,0,0,0,1.028,8.824,0,0,0,10.352,0,0,0,0,0,0,0,0,0,9.114,23.529,0,0,0,19.622,0,0,0,0,0,0,0,0,0,35.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.268,117.097,0,57.89,0,9.273,0,0,0,0,58.582,0,0,0,0,9.264,0,0,0,0,0,0,0,0,0,0,13.513,0,0,0,0,0,0,0,0,16.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.321
GNP343,2,0,0.515,0,0,0,0.514,8.105,0,0,0,11.89,0,0,0,0,0,0,0,0,0,7.782,30.281,0,17.792,0,20.644,0,0,0,0,28.824,0,0,0,0,37.573,0,0,0,0,0,0,0,0,0,0,10.32,0,0,0,0,0,0,0,0,45.186,133.214,68.416,74.081,0,6.929,0,0,0,0,10.423,0,0,0,0,8.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.337
GNP344,2,0,0.72,0,0,0,0.925,7.9,0,0,0,10.352,0,0,0,0,0,0,0,0,0,8.499,25.677,0,0,0,20.951,0,0,0,0,0,0,0,0,0,38.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.064,114.445,51.312,47.798,0,7.744,0,0,0,0,0.719,0,0,0,0,7.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.423
GNP345,2,0,0.412,0,0,0,0.411,6.874,0,0,0,11.07,0,0,0,0,0,0,0,0,0,6.451,26.086,0,0,0,22.893,0,0,0,0,0,0,0,0,0,38.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.594,127.196,68.416,64.655,0,9.782,0,0,0,0,2.396,0,0,0,0,8.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.813
GNP346,2,0,0.309,0,0,0,0.308,6.361,0,0,0,10.66,0,0,0,0,0,0,0,0,0,7.68,26.598,0,0,0,22.382,0,0,0,0,0,0,0,0,0,39.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.268,118.831,86.589,42.808,0,9.069,0,0,0,0,1.557,0,0,0,0,8.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.423
GNP347,2,0,0.617,0,0,0,0.822,8.003,0,0,0,10.66,0,0,0,0,0,0,0,0,0,7.68,24.143,0,0,0,20.031,0,0,0,0,0,0,0,0,0,36.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.002,235.209,68.416,52.899,0,9.069,0,37.056,0,0,1.677,0,0,0,0,8.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.61
GNP348,2,0,0.515,0,0,0,0.514,7.285,0,0,0,10.967,0,0,0,0,0,0,0,0,0,6.963,29.053,0,0,0,21.564,0,0,0,0,0,0,0,0,0,37.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.024,166.568,68.416,79.626,0,10.19,0,0,0,0,6.829,0,0,0,0,11.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.525
GNP349,2,0,0.617,0,0,0,0.822,7.695,0,0,0,11.89,0,0,0,0,0,0,0,0,0,8.704,23.427,0,0,0,20.133,0,0,0,0,0,0,0,0,0,35.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.676,185.947,85.52,65.32,0,9.579,0,0,0,0,0.958,0,0,0,0,7.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.033
GNP350,2,0,0.515,0,0,0,0.514,7.182,0,0,0,10.557,0,0,0,0,0,0,0,0,0,7.066,30.69,0,0,0,21.36,0,0,0,0,0,0,0,0,0,38.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.554,343.83,85.52,63.546,0,7.337,0,0,0,0,1.677,0,0,0,0,8.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.033
GNP351,2,0,0.206,0,0,0,0.411,7.079,0,0,0,11.275,0,0,0,0,0,0,0,0,0,6.656,32.224,0,0,0,23.71,0,0,0,0,0,0,0,0,0,38.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.758,319.25,68.416,86.391,0,10.394,0,37.056,0,0,136.574,0,0,0,0,9.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.728
GNP352,2,0,0.72,0,0,0,0.925,8.003,0,0,0,9.84,0,0,0,0,0,0,0,0,0,7.885,24.961,0,0,0,21.258,0,0,0,0,0,0,0,0,0,37.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.39,112.915,0,11.645,0,8.152,0,0,0,0,8.386,0,0,0,0,9.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.509
GNP353,2.15,0,0.412,0,0,0,0.411,7.387,0,0,0,10.865,0,0,0,0,0,0,0,0,0,6.963,26.905,0,0,0,21.36,0,0,0,0,0,0,0,0,0,37.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.922,157.592,68.416,77.962,0,10.19,0,0,0,0,4.912,0,0,0,0,12.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.134
GNP354,2.09,0,0.515,0,0,0,0.514,5.643,0,0,0,10.25,0,0,0,0,0,0,0,0,0,9.011,22.813,0,0,0,21.258,0,0,0,0,0,0,0,0,0,38.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9,166.262,85.52,59.886,0,7.846,0,0,0,0,0.24,0,0,0,0,7.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.712
GNP355,2.12,0,0.309,0,0,0,0.308,7.592,0,0,0,11.993,0,0,0,0,0,0,0,0,0,7.168,27.314,0,0,0,22.075,0,0,0,0,0,0,0,0,0,38.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.656,237.045,68.416,45.025,0,9.069,0,0,0,0,1.198,0,0,0,0,7.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.337
GNP356,2.14,0,0.515,0,0,0,0.514,6.977,0,0,0,10.557,0,0,0,0,0,0,0,0,0,7.782,25.063,0,0,0,20.644,0,0,0,0,0,0,0,0,0,38.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.574,124.951,68.416,66.651,0,9.375,0,0,0,0,1.318,0,0,0,0,9.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.728
GNP357,2.1,0,0.412,0,0,0,0.411,7.079,0,0,0,10.557,0,0,0,0,0,0,0,0,0,7.373,30.281,0,0,0,20.849,0,0,0,0,0,0,0,0,0,37.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.656,344.238,85.52,62.769,0,7.541,0,0,0,0,1.557,0,0,0,0,9.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.813
GNP358,2.11,0,0.412,0,0,0,0.617,6.772,0,0,0,10.455,0,0,0,0,0,0,0,0,0,7.885,29.667,0,0,0,21.666,0,0,0,0,0,0,0,0,0,39.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.452,457.45,68.416,186.865,0,7.948,0,0,0,0,2.037,0,0,0,0,8.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.626
GNP359,2.5,0,0.206,0,0,0,0.206,1.539,0,0,0,3.485,0,0,0,0,0,0,0,0,0,4.813,9.105,0,0,0,23.302,0,0,0,0,0,0,0,0,0,44.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.568,73.848,0,34.379,0,33.321,0,0,0,0,25.877,0,0,0,0,34.51,0,0,0,0,0,0,0,0,0,0,0.257,0,0,0,0,0,0,0,0,41.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.005
GNP360,2.7,0,0.103,0,0,0,0.103,1.539,0,0,0,3.075,0,0,0,0,0,0,0,0,0,3.891,8.798,0,0,0,23.097,0,0,0,0,0,0,0,0,0,42.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.956,71.502,10.262,40.257,0,35.359,0,0.463,0,0,21.564,0,0,0,0,38.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.16
GNP361,2.6,0,0,0,0,0,0,1.642,0,0,0,2.767,0,0,0,0,0,0,0,0,0,3.072,10.435,0,0,0,24.426,0,0,0,0,0,0,0,0,0,44.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.342,79.255,33.139,53.121,0,38.212,0,0.463,0,0,16.652,0,0,0,0,36.444,0,0,0,0,0,0,0,0,0,0,0.257,0,0,0,0,0,0,0,0,44.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.401
GNP362,2.5,0,0,0,0,0,0,1.539,0,0,0,3.28,0,0,0,0,0,0,0,0,0,3.584,9.207,0,0,0,24.017,0,0,0,0,0,0,0,0,0,42.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.832,74.154,49.601,70.089,0,39.945,0.894,0,0,0,13.298,0,0,0,0,38.582,0,0,0,0,0,0,0,0,0,0,0.129,0,0,0,0,0,0,0,0,43.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.417
GNP363,2.4,0,0.823,0,0,0,1.028,7.695,0,0,0,10.148,0,0,0,0,0,0,0,0,0,8.397,25.37,0,0,0,20.951,0,0,0,0,0,0,0,0,0,39.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.676,115.363,51.312,48.574,0,7.846,0,0,0,0,0.719,0,0,0,0,8.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.915
